51000,-20.111111111111111,-inf,54,0.9541,0.0001
52000,-20.072727272727274,-inf,55,0.9532,0.0001
53000,-20.071428571428573,-inf,56,0.9523,0.0001
54000,-20.07017543859649,-inf,57,0.9514,0.0001
55000,-20.068965517241381,-inf,58,0.9505,0.0001
56000,-20.084745762711865,-inf,59,0.9496,0.0001
57000,-20.100000000000001,-inf,60,0.9487,0.0001
58000,-20.114754098360656,-inf,61,0.9478,0.0001
59000,-20.129032258064516,-inf,62,0.9469,0.0001
60000,-20.095238095238095,-inf,63,0.946,0.0001
61000,-20.09375,-inf,64,0.9451,0.0001
62000,-20.092307692307692,-inf,65,0.9442,0.0001
63000,-20.075757575757574,-inf,66,0.9433,0.0001
64000,-20.074626865671643,-inf,67,0.9424,0.0001
65000,-20.058823529411764,-inf,68,0.9415,0.0001
66000,-20.057971014492754,-inf,69,0.9406,0.0001
67000,-20.071428571428573,-inf,70,0.9397,0.0001
68000,-20.070422535211268,-inf,71,0.9388,0.0001
69000,-20.082191780821919,-inf,73,0.9379,0.0001
70000,-20.081081081081081,-inf,74,0.9369999999999999,0.0001
71000,-20.079999999999998,-inf,75,0.9361,0.0001
72000,-20.092105263157894,-inf,76,0.9352,0.0001
73000,-20.09090909090909,-inf,77,0.9343,0.0001
74000,-20.102564102564102,-inf,78,0.9334,0.0001
75000,-20.101265822784811,-inf,79,0.9325,0.0001
76000,-20.087499999999999,-inf,80,0.9316,0.0001
77000,-20.098765432098766,-inf,81,0.9307,0.0001
78000,-20.109756097560975,-inf,82,0.9298,0.0001
79000,-20.108433734939759,-inf,83,0.9289000000000001,0.0001
80000,-20.095238095238095,-inf,84,0.9279999999999999,0.0001
81000,-20.105882352941176,-inf,85,0.9271,0.0001
82000,-20.104651162790699,-inf,86,0.9262,0.0001
83000,-20.114942528735632,-inf,87,0.9253,0.0001
84000,-20.123595505617978,-inf,89,0.9244,0.0001
85000,-20.123595505617978,-inf,89,0.9235,0.0001
86000,-20.12087912087912,-inf,91,0.9226,0.0001
87000,-20.12087912087912,-inf,91,0.9217,0.0001
88000,-20.119565217391305,-inf,92,0.9208000000000001,0.0001
89000,-20.117021276595743,-inf,94,0.9198999999999999,0.0001
90000,-20.117021276595743,-inf,94,0.919,0.0001
91000,-20.125,-inf,96,0.9181,0.0001
92000,-20.123711340206185,-inf,97,0.9172,0.0001
93000,-20.132653061224488,-inf,98,0.9163,0.0001
94000,-20.141414141414142,-inf,99,0.9154,0.0001
95000,-20.129999999999999,-inf,100,0.9145,0.0001
96000,-20.149999999999999,-20.149999999999999,101,0.9136,0.0001
97000,-20.140000000000001,-20.140000000000001,102,0.9127,0.0001
98000,-20.16,-20.140000000000001,103,0.9117999999999999,0.0001
99000,-20.149999999999999,-20.140000000000001,104,0.9109,0.0001
100000,-20.16,-20.140000000000001,105,0.91,0.0001
101000,-20.16,-20.140000000000001,106,0.9091,0.0001
102000,-20.170000000000002,-20.140000000000001,108,0.9082,0.0001
103000,-20.170000000000002,-20.140000000000001,108,0.9073,0.0001
104000,-20.18,-20.140000000000001,110,0.9064,0.0001
105000,-20.18,-20.140000000000001,111,0.9055,0.0001
106000,-20.18,-20.140000000000001,112,0.9046,0.0001
107000,-20.170000000000002,-20.140000000000001,113,0.9037,0.0001
108000,-20.16,-20.140000000000001,114,0.9028,0.0001
109000,-20.16,-20.140000000000001,115,0.9019,0.0001
110000,-20.149999999999999,-20.140000000000001,116,0.901,0.0001
111000,-20.16,-20.140000000000001,117,0.9001,0.0001
112000,-20.149999999999999,-20.140000000000001,118,0.8992,0.0001
113000,-20.16,-20.140000000000001,119,0.8983,0.0001
114000,-20.16,-20.140000000000001,120,0.8974,0.0001
115000,-20.18,-20.140000000000001,121,0.8965,0.0001
116000,-20.16,-20.140000000000001,122,0.8956,0.0001
117000,-20.140000000000001,-20.140000000000001,123,0.8947,0.0001
118000,-20.129999999999999,-20.129999999999999,124,0.8938,0.0001
119000,-20.120000000000001,-20.120000000000001,125,0.8929,0.0001
120000,-20.16,-20.120000000000001,127,0.892,0.0001
121000,-20.190000000000001,-20.120000000000001,128,0.8911,0.0001
122000,-20.190000000000001,-20.120000000000001,129,0.8902,0.0001
123000,-20.199999999999999,-20.120000000000001,130,0.8893,0.0001
124000,-20.210000000000001,-20.120000000000001,131,0.8884,0.0001
125000,-20.199999999999999,-20.120000000000001,132,0.8875,0.0001
126000,-20.199999999999999,-20.120000000000001,133,0.8866,0.0001
127000,-20.239999999999998,-20.120000000000001,135,0.8857,0.0001
128000,-20.239999999999998,-20.120000000000001,136,0.8848,0.0001
129000,-20.239999999999998,-20.120000000000001,137,0.8839,0.0001
130000,-20.239999999999998,-20.120000000000001,138,0.883,0.0001
131000,-20.25,-20.120000000000001,139,0.8821,0.0001
132000,-20.239999999999998,-20.120000000000001,140,0.8812,0.0001
133000,-20.23,-20.120000000000001,142,0.8803,0.0001
134000,-20.239999999999998,-20.120000000000001,143,0.8794,0.0001
135000,-20.23,-20.120000000000001,144,0.8785,0.0001
136000,-20.23,-20.120000000000001,145,0.8775999999999999,0.0001
137000,-20.219999999999999,-20.120000000000001,146,0.8767,0.0001
138000,-20.219999999999999,-20.120000000000001,147,0.8758,0.0001
139000,-20.219999999999999,-20.120000000000001,148,0.8749,0.0001
140000,-20.23,-20.120000000000001,149,0.874,0.0001
141000,-20.239999999999998,-20.120000000000001,151,0.8731,0.0001
142000,-20.23,-20.120000000000001,152,0.8722,0.0001
143000,-20.219999999999999,-20.120000000000001,153,0.8713,0.0001
144000,-20.219999999999999,-20.120000000000001,153,0.8704000000000001,0.0001
145000,-20.210000000000001,-20.120000000000001,154,0.8694999999999999,0.0001
146000,-20.23,-20.120000000000001,155,0.8686,0.0001
147000,-20.23,-20.120000000000001,156,0.8677,0.0001
148000,-20.23,-20.120000000000001,157,0.8668,0.0001
149000,-20.210000000000001,-20.120000000000001,159,0.8659,0.0001
150000,-20.199999999999999,-20.120000000000001,160,0.865,0.0001
151000,-20.190000000000001,-20.120000000000001,161,0.8641,0.0001
152000,-20.18,-20.120000000000001,162,0.8632,0.0001
153000,-20.18,-20.120000000000001,163,0.8623000000000001,0.0001
154000,-20.190000000000001,-20.120000000000001,164,0.8613999999999999,0.0001
155000,-20.199999999999999,-20.120000000000001,165,0.8605,0.0001
156000,-20.210000000000001,-20.120000000000001,166,0.8596,0.0001
157000,-20.199999999999999,-20.120000000000001,167,0.8587,0.0001
158000,-20.219999999999999,-20.120000000000001,168,0.8578,0.0001
159000,-20.23,-20.120000000000001,169,0.8569,0.0001
160000,-20.23,-20.120000000000001,171,0.856,0.0001
161000,-20.23,-20.120000000000001,171,0.8551,0.0001
162000,-20.199999999999999,-20.120000000000001,172,0.8542,0.0001
163000,-20.18,-20.120000000000001,173,0.8533,0.0001
164000,-20.170000000000002,-20.120000000000001,174,0.8524,0.0001
165000,-20.16,-20.120000000000001,175,0.8514999999999999,0.0001
166000,-20.16,-20.120000000000001,176,0.8506,0.0001
167000,-20.16,-20.120000000000001,177,0.8497,0.0001
168000,-20.140000000000001,-20.120000000000001,178,0.8488,0.0001
169000,-20.16,-20.120000000000001,180,0.8479,0.0001
170000,-20.16,-20.120000000000001,180,0.847,0.0001
171000,-20.140000000000001,-20.120000000000001,182,0.8461,0.0001
172000,-20.140000000000001,-20.120000000000001,183,0.8452,0.0001
173000,-20.16,-20.120000000000001,184,0.8443,0.0001
174000,-20.16,-20.120000000000001,185,0.8434,0.0001
175000,-20.149999999999999,-20.120000000000001,186,0.8425,0.0001
176000,-20.149999999999999,-20.120000000000001,187,0.8416,0.0001
177000,-20.149999999999999,-20.120000000000001,188,0.8407,0.0001
178000,-20.140000000000001,-20.120000000000001,189,0.8398,0.0001
179000,-20.140000000000001,-20.120000000000001,190,0.8389,0.0001
180000,-20.129999999999999,-20.120000000000001,191,0.838,0.0001
181000,-20.129999999999999,-20.120000000000001,192,0.8371,0.0001
182000,-20.149999999999999,-20.120000000000001,194,0.8362,0.0001
183000,-20.16,-20.120000000000001,195,0.8352999999999999,0.0001
184000,-20.16,-20.120000000000001,196,0.8344,0.0001
185000,-20.16,-20.120000000000001,197,0.8335,0.0001
186000,-20.140000000000001,-20.120000000000001,198,0.8326,0.0001
187000,-20.129999999999999,-20.120000000000001,199,0.8317,0.0001
188000,-20.140000000000001,-20.120000000000001,200,0.8308,0.0001
189000,-20.140000000000001,-20.120000000000001,201,0.8299,0.0001
190000,-20.149999999999999,-20.120000000000001,202,0.829,0.0001
191000,-20.149999999999999,-20.120000000000001,203,0.8281000000000001,0.0001
192000,-20.16,-20.120000000000001,204,0.8271999999999999,0.0001
193000,-20.140000000000001,-20.120000000000001,205,0.8263,0.0001
194000,-20.149999999999999,-20.120000000000001,206,0.8254,0.0001
195000,-20.16,-20.120000000000001,207,0.8245,0.0001
196000,-20.170000000000002,-20.120000000000001,208,0.8236,0.0001
197000,-20.16,-20.120000000000001,209,0.8227,0.0001
198000,-20.140000000000001,-20.120000000000001,211,0.8218,0.0001
199000,-20.149999999999999,-20.120000000000001,212,0.8209,0.0001
200000,-20.140000000000001,-20.120000000000001,213,0.82,0.0001
201000,-20.140000000000001,-20.120000000000001,214,0.8190999999999999,0.0001
202000,-20.129999999999999,-20.120000000000001,215,0.8182,0.0001
203000,-20.120000000000001,-20.120000000000001,216,0.8172999999999999,0.0001
204000,-20.100000000000001,-20.100000000000001,217,0.8164,0.0001
205000,-20.109999999999999,-20.100000000000001,218,0.8155,0.0001
206000,-20.120000000000001,-20.100000000000001,219,0.8146,0.0001
207000,-20.120000000000001,-20.100000000000001,220,0.8137,0.0001
208000,-20.09,-20.09,221,0.8128,0.0001
209000,-20.100000000000001,-20.09,222,0.8119000000000001,0.0001
210000,-20.109999999999999,-20.09,223,0.8109999999999999,0.0001
211000,-20.120000000000001,-20.09,224,0.8101,0.0001
212000,-20.109999999999999,-20.09,225,0.8092,0.0001
213000,-20.100000000000001,-20.09,226,0.8083,0.0001
214000,-20.09,-20.09,227,0.8074,0.0001
215000,-20.09,-20.09,228,0.8065,0.0001
216000,-20.09,-20.09,229,0.8056,0.0001
217000,-20.059999999999999,-20.059999999999999,230,0.8047,0.0001
218000,-20.059999999999999,-20.059999999999999,231,0.8038,0.0001
219000,-20.059999999999999,-20.059999999999999,232,0.8029,0.0001
220000,-20.059999999999999,-20.059999999999999,234,0.802,0.0001
221000,-20.059999999999999,-20.059999999999999,235,0.8011,0.0001
222000,-20.07,-20.059999999999999,236,0.8002,0.0001
223000,-20.07,-20.059999999999999,237,0.7993,0.0001
224000,-20.059999999999999,-20.059999999999999,238,0.7984,0.0001
225000,-20.039999999999999,-20.039999999999999,239,0.7975,0.0001
226000,-20.050000000000001,-20.039999999999999,240,0.7966,0.0001
227000,-20.039999999999999,-20.039999999999999,241,0.7957,0.0001
228000,-20.039999999999999,-20.039999999999999,242,0.7948,0.0001
229000,-20.030000000000001,-20.030000000000001,243,0.7939,0.0001
230000,-20.039999999999999,-20.030000000000001,244,0.7929999999999999,0.0001
231000,-20.039999999999999,-20.030000000000001,245,0.7921,0.0001
232000,-20.050000000000001,-20.030000000000001,247,0.7912,0.0001
233000,-20.039999999999999,-20.030000000000001,248,0.7903,0.0001
234000,-20.039999999999999,-20.030000000000001,249,0.7894,0.0001
235000,-20.030000000000001,-20.030000000000001,250,0.7885,0.0001
236000,-20.030000000000001,-20.030000000000001,251,0.7876,0.0001
237000,-20.030000000000001,-20.030000000000001,252,0.7867,0.0001
238000,-20.030000000000001,-20.030000000000001,253,0.7858,0.0001
239000,-20.039999999999999,-20.030000000000001,255,0.7849,0.0001
240000,-20.050000000000001,-20.030000000000001,256,0.784,0.0001
241000,-20.059999999999999,-20.030000000000001,257,0.7831,0.0001
242000,-20.09,-20.030000000000001,258,0.7822,0.0001
243000,-20.079999999999998,-20.030000000000001,259,0.7813,0.0001
244000,-20.07,-20.030000000000001,260,0.7804,0.0001
245000,-20.079999999999998,-20.030000000000001,261,0.7795,0.0001
246000,-20.09,-20.030000000000001,262,0.7786,0.0001
247000,-20.109999999999999,-20.030000000000001,263,0.7777000000000001,0.0001
248000,-20.09,-20.030000000000001,264,0.7767999999999999,0.0001
249000,-20.079999999999998,-20.030000000000001,265,0.7759,0.0001
250000,-20.09,-20.030000000000001,266,0.775,0.0001
251000,-20.09,-20.030000000000001,267,0.7741,0.0001
252000,-20.09,-20.030000000000001,268,0.7732,0.0001
253000,-20.079999999999998,-20.030000000000001,269,0.7723,0.0001
254000,-20.09,-20.030000000000001,271,0.7714,0.0001
255000,-20.109999999999999,-20.030000000000001,272,0.7705,0.0001
256000,-20.120000000000001,-20.030000000000001,273,0.7696,0.0001
257000,-20.120000000000001,-20.030000000000001,274,0.7686999999999999,0.0001
258000,-20.120000000000001,-20.030000000000001,275,0.7678,0.0001
259000,-20.120000000000001,-20.030000000000001,275,0.7669,0.0001
260000,-20.120000000000001,-20.030000000000001,276,0.766,0.0001
261000,-20.129999999999999,-20.030000000000001,277,0.7651,0.0001
262000,-20.129999999999999,-20.030000000000001,278,0.7642,0.0001
263000,-20.120000000000001,-20.030000000000001,279,0.7633,0.0001
264000,-20.129999999999999,-20.030000000000001,280,0.7624,0.0001
265000,-20.149999999999999,-20.030000000000001,281,0.7615,0.0001
266000,-20.140000000000001,-20.030000000000001,283,0.7605999999999999,0.0001
267000,-20.129999999999999,-20.030000000000001,284,0.7597,0.0001
268000,-20.109999999999999,-20.030000000000001,285,0.7587999999999999,0.0001
269000,-20.109999999999999,-20.030000000000001,286,0.7579,0.0001
270000,-20.109999999999999,-20.030000000000001,287,0.757,0.0001
271000,-20.120000000000001,-20.030000000000001,288,0.7561,0.0001
272000,-20.129999999999999,-20.030000000000001,289,0.7552,0.0001
273000,-20.129999999999999,-20.030000000000001,290,0.7543,0.0001
274000,-20.140000000000001,-20.030000000000001,291,0.7534,0.0001
275000,-20.140000000000001,-20.030000000000001,293,0.7525,0.0001
276000,-20.120000000000001,-20.030000000000001,294,0.7515999999999999,0.0001
277000,-20.120000000000001,-20.030000000000001,295,0.7506999999999999,0.0001
278000,-20.09,-20.030000000000001,296,0.7498,0.0001
279000,-20.100000000000001,-20.030000000000001,297,0.7488999999999999,0.0001
280000,-20.120000000000001,-20.030000000000001,298,0.748,0.0001
281000,-20.120000000000001,-20.030000000000001,299,0.7471,0.0001
282000,-20.129999999999999,-20.030000000000001,300,0.7462,0.0001
283000,-20.129999999999999,-20.030000000000001,301,0.7453000000000001,0.0001
284000,-20.140000000000001,-20.030000000000001,303,0.7444,0.0001
285000,-20.140000000000001,-20.030000000000001,304,0.7435,0.0001
286000,-20.16,-20.030000000000001,305,0.7426,0.0001
287000,-20.16,-20.030000000000001,306,0.7417,0.0001
288000,-20.149999999999999,-20.030000000000001,307,0.7408,0.0001
289000,-20.16,-20.030000000000001,308,0.7399,0.0001
290000,-20.170000000000002,-20.030000000000001,309,0.739,0.0001
291000,-20.18,-20.030000000000001,310,0.7381,0.0001
292000,-20.16,-20.030000000000001,311,0.7372000000000001,0.0001
293000,-20.16,-20.030000000000001,312,0.7363,0.0001
294000,-20.18,-20.030000000000001,313,0.7354,0.0001
295000,-20.18,-20.030000000000001,314,0.7344999999999999,0.0001
296000,-20.190000000000001,-20.030000000000001,315,0.7336,0.0001
297000,-20.199999999999999,-20.030000000000001,316,0.7327,0.0001
298000,-20.210000000000001,-20.030000000000001,317,0.7318,0.0001
299000,-20.190000000000001,-20.030000000000001,318,0.7309,0.0001
300000,-20.170000000000002,-20.030000000000001,319,0.73,0.0001
301000,-20.170000000000002,-20.030000000000001,320,0.7291000000000001,0.0001
302000,-20.199999999999999,-20.030000000000001,321,0.7282,0.0001
303000,-20.210000000000001,-20.030000000000001,322,0.7273000000000001,0.0001
304000,-20.210000000000001,-20.030000000000001,323,0.7263999999999999,0.0001
305000,-20.210000000000001,-20.030000000000001,324,0.7255,0.0001
306000,-20.23,-20.030000000000001,325,0.7246,0.0001
307000,-20.239999999999998,-20.030000000000001,326,0.7237,0.0001
308000,-20.25,-20.030000000000001,327,0.7228,0.0001
309000,-20.25,-20.030000000000001,328,0.7219,0.0001
310000,-20.25,-20.030000000000001,329,0.721,0.0001
311000,-20.280000000000001,-20.030000000000001,330,0.7201,0.0001
312000,-20.25,-20.030000000000001,331,0.7192000000000001,0.0001
313000,-20.260000000000002,-20.030000000000001,332,0.7182999999999999,0.0001
314000,-20.25,-20.030000000000001,333,0.7174,0.0001
315000,-20.25,-20.030000000000001,334,0.7164999999999999,0.0001
316000,-20.239999999999998,-20.030000000000001,335,0.7156,0.0001
317000,-20.239999999999998,-20.030000000000001,336,0.7147,0.0001
318000,-20.25,-20.030000000000001,337,0.7138,0.0001
319000,-20.260000000000002,-20.030000000000001,338,0.7129,0.0001
320000,-20.280000000000001,-20.030000000000001,339,0.712,0.0001
321000,-20.27,-20.030000000000001,340,0.7111000000000001,0.0001
322000,-20.289999999999999,-20.030000000000001,342,0.7101999999999999,0.0001
323000,-20.289999999999999,-20.030000000000001,342,0.7093,0.0001
324000,-20.280000000000001,-20.030000000000001,343,0.7083999999999999,0.0001
325000,-20.260000000000002,-20.030000000000001,344,0.7075,0.0001
326000,-20.23,-20.030000000000001,345,0.7066,0.0001
327000,-20.23,-20.030000000000001,346,0.7057,0.0001
328000,-20.23,-20.030000000000001,347,0.7048,0.0001
329000,-20.239999999999998,-20.030000000000001,348,0.7039,0.0001
330000,-20.239999999999998,-20.030000000000001,349,0.703,0.0001
331000,-20.239999999999998,-20.030000000000001,350,0.7021,0.0001
332000,-20.239999999999998,-20.030000000000001,351,0.7012,0.0001
333000,-20.260000000000002,-20.030000000000001,352,0.7002999999999999,0.0001
334000,-20.260000000000002,-20.030000000000001,353,0.6994,0.0001
335000,-20.27,-20.030000000000001,354,0.6984999999999999,0.0001
336000,-20.27,-20.030000000000001,355,0.6976,0.0001
337000,-20.25,-20.030000000000001,356,0.6967,0.0001
338000,-20.239999999999998,-20.030000000000001,357,0.6958,0.0001
339000,-20.23,-20.030000000000001,358,0.6949,0.0001
340000,-20.23,-20.030000000000001,359,0.694,0.0001
341000,-20.25,-20.030000000000001,360,0.6931,0.0001
342000,-20.239999999999998,-20.030000000000001,362,0.6921999999999999,0.0001
343000,-20.239999999999998,-20.030000000000001,363,0.6913,0.0001
344000,-20.25,-20.030000000000001,364,0.6904,0.0001
345000,-20.25,-20.030000000000001,365,0.6895,0.0001
346000,-20.23,-20.030000000000001,366,0.6886,0.0001
347000,-20.239999999999998,-20.030000000000001,367,0.6877,0.0001
348000,-20.239999999999998,-20.030000000000001,368,0.6868000000000001,0.0001
349000,-20.239999999999998,-20.030000000000001,369,0.6859,0.0001
350000,-20.239999999999998,-20.030000000000001,370,0.685,0.0001
351000,-20.219999999999999,-20.030000000000001,371,0.6840999999999999,0.0001
352000,-20.219999999999999,-20.030000000000001,371,0.6832,0.0001
353000,-20.219999999999999,-20.030000000000001,373,0.6823,0.0001
354000,-20.219999999999999,-20.030000000000001,373,0.6814,0.0001
355000,-20.23,-20.030000000000001,375,0.6805,0.0001
356000,-20.23,-20.030000000000001,375,0.6796,0.0001
357000,-20.199999999999999,-20.030000000000001,376,0.6787000000000001,0.0001
358000,-20.18,-20.030000000000001,377,0.6778,0.0001
359000,-20.190000000000001,-20.030000000000001,378,0.6769000000000001,0.0001
360000,-20.170000000000002,-20.030000000000001,379,0.6759999999999999,0.0001
361000,-20.149999999999999,-20.030000000000001,380,0.6751,0.0001
362000,-20.140000000000001,-20.030000000000001,381,0.6742,0.0001
363000,-20.140000000000001,-20.030000000000001,382,0.6733,0.0001
364000,-20.129999999999999,-20.030000000000001,383,0.6724,0.0001
365000,-20.109999999999999,-20.030000000000001,384,0.6715,0.0001
366000,-20.129999999999999,-20.030000000000001,385,0.6706,0.0001
367000,-20.149999999999999,-20.030000000000001,386,0.6697,0.0001
368000,-20.149999999999999,-20.030000000000001,386,0.6688000000000001,0.0001
369000,-20.09,-20.030000000000001,387,0.6678999999999999,0.0001
370000,-20.079999999999998,-20.030000000000001,388,0.667,0.0001
371000,-20.07,-20.030000000000001,389,0.6660999999999999,0.0001
372000,-20.059999999999999,-20.030000000000001,390,0.6652,0.0001
373000,-20.07,-20.030000000000001,391,0.6643,0.0001
374000,-20.059999999999999,-20.030000000000001,392,0.6634,0.0001
375000,-20.050000000000001,-20.030000000000001,393,0.6625,0.0001
376000,-20.050000000000001,-20.030000000000001,394,0.6616,0.0001
377000,-20.039999999999999,-20.030000000000001,395,0.6607000000000001,0.0001
378000,-20.07,-20.030000000000001,396,0.6597999999999999,0.0001
379000,-20.07,-20.030000000000001,397,0.6589,0.0001
380000,-20.07,-20.030000000000001,398,0.6579999999999999,0.0001
381000,-20.07,-20.030000000000001,398,0.6571,0.0001
382000,-20.07,-20.030000000000001,399,0.6562,0.0001
383000,-20.039999999999999,-20.030000000000001,400,0.6553,0.0001
384000,-20.030000000000001,-20.030000000000001,401,0.6544,0.0001
385000,-20.030000000000001,-20.030000000000001,402,0.6535,0.0001
386000,-20.010000000000002,-20.010000000000002,403,0.6526,0.0001
387000,-19.989999999999998,-19.989999999999998,404,0.6517,0.0001
388000,-19.969999999999999,-19.969999999999999,405,0.6508,0.0001
389000,-19.969999999999999,-19.969999999999999,406,0.6498999999999999,0.0001
390000,-19.969999999999999,-19.969999999999999,407,0.649,0.0001
391000,-19.940000000000001,-19.940000000000001,408,0.6480999999999999,0.0001
392000,-19.949999999999999,-19.940000000000001,409,0.6472,0.0001
393000,-19.949999999999999,-19.940000000000001,409,0.6463,0.0001
394000,-19.940000000000001,-19.940000000000001,410,0.6454,0.0001
395000,-19.960000000000001,-19.940000000000001,411,0.6445,0.0001
396000,-19.940000000000001,-19.940000000000001,412,0.6436,0.0001
397000,-19.93,-19.93,413,0.6427,0.0001
398000,-19.93,-19.93,414,0.6417999999999999,0.0001
399000,-19.879999999999999,-19.879999999999999,415,0.6409,0.0001
400000,-19.859999999999999,-19.859999999999999,416,0.6399999999999999,0.0001
401000,-19.859999999999999,-19.859999999999999,417,0.6391,0.0001
402000,-19.870000000000001,-19.859999999999999,418,0.6382,0.0001
403000,-19.879999999999999,-19.859999999999999,419,0.6373,0.0001
404000,-19.870000000000001,-19.859999999999999,420,0.6364,0.0001
405000,-19.870000000000001,-19.859999999999999,420,0.6355,0.0001
406000,-19.859999999999999,-19.859999999999999,421,0.6345999999999999,0.0001
407000,-19.850000000000001,-19.850000000000001,422,0.6337,0.0001
408000,-19.850000000000001,-19.850000000000001,423,0.6328,0.0001
409000,-19.84,-19.84,424,0.6319,0.0001
410000,-19.84,-19.84,425,0.631,0.0001
411000,-19.850000000000001,-19.84,426,0.6301,0.0001
412000,-19.850000000000001,-19.84,427,0.6292,0.0001
413000,-19.84,-19.84,428,0.6283000000000001,0.0001
414000,-19.84,-19.84,429,0.6274,0.0001
415000,-19.82,-19.82,430,0.6265000000000001,0.0001
416000,-19.850000000000001,-19.82,431,0.6255999999999999,0.0001
417000,-19.859999999999999,-19.82,432,0.6247,0.0001
418000,-19.850000000000001,-19.82,433,0.6238,0.0001
419000,-19.850000000000001,-19.82,434,0.6229,0.0001
420000,-19.84,-19.82,435,0.622,0.0001
421000,-19.84,-19.82,436,0.6211,0.0001
422000,-19.84,-19.82,436,0.6202000000000001,0.0001
423000,-19.82,-19.82,437,0.6193,0.0001
424000,-19.800000000000001,-19.800000000000001,438,0.6184000000000001,0.0001
425000,-19.800000000000001,-19.800000000000001,439,0.6174999999999999,0.0001
426000,-19.809999999999999,-19.800000000000001,440,0.6166,0.0001
427000,-19.789999999999999,-19.789999999999999,441,0.6157,0.0001
428000,-19.789999999999999,-19.789999999999999,442,0.6148,0.0001
429000,-19.809999999999999,-19.789999999999999,443,0.6139,0.0001
430000,-19.82,-19.789999999999999,444,0.613,0.0001
431000,-19.82,-19.789999999999999,444,0.6121,0.0001
432000,-19.850000000000001,-19.789999999999999,445,0.6112,0.0001
433000,-19.84,-19.789999999999999,446,0.6103000000000001,0.0001
434000,-19.809999999999999,-19.789999999999999,447,0.6093999999999999,0.0001
435000,-19.800000000000001,-19.789999999999999,448,0.6085,0.0001
436000,-19.789999999999999,-19.789999999999999,449,0.6075999999999999,0.0001
437000,-19.789999999999999,-19.789999999999999,450,0.6067,0.0001
438000,-19.780000000000001,-19.780000000000001,451,0.6058,0.0001
439000,-19.780000000000001,-19.780000000000001,452,0.6049,0.0001
440000,-19.77,-19.77,453,0.604,0.0001
441000,-19.77,-19.77,453,0.6031,0.0001
442000,-19.75,-19.75,454,0.6022000000000001,0.0001
443000,-19.719999999999999,-19.719999999999999,455,0.6013,0.0001
444000,-19.719999999999999,-19.719999999999999,456,0.6004,0.0001
445000,-19.710000000000001,-19.710000000000001,457,0.5994999999999999,0.0001
446000,-19.719999999999999,-19.710000000000001,458,0.5986,0.0001
